"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7592.10674793635","8511.71870805757","8783.61148697404","8802.69604996404","8804.04960690414","9081.98988813949","9707.28431464752","9866.72525519961","10027.8886773819","10209.8370757533","10871.1334111957","11188.9894956722","12162.4185724065","13349.5052806131","14073.0756523815","14738.1522389741","15707.8585175884","17196.2896119723","17330.6730315887","17379.4032114014","18348.5152750559","18981.2307962314","16757.1920745738","15939.6805287849","15704.9164160443","13828.4385744264","14661.8394415995","15163.292311303","14978.4334653256","14678.7778788108","15222.7597362954","16484.075359618",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2681.84770575705","3530.27691951899","4486.5216782201","4535.14436825179","4570.22853835225","5001.94127560887","5977.81603322897","7896.67428749372","9112.65758623829","10538.5353990468","10622.1277026803","9590.30547385826","6008.40554861355","9194.79848333889","9359.55895369231","10120.1625076248","10680.0618942476","11555.7441656576","11597.8340136545","12098.9031111676","12825.6374233096","14279.2651536542","14517.4826075909","13005.7538004012","9198.73782919347","8920.04123490082","9976.85494186285","10233.8323347063","10733.9947111727","9408.29552709836","9846.04149957664",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23941.9323524459","24768.9125830646","26873.0547977518","28721.114149937","29557.5418268846","29779.0931996058","31876.0270631376","32607.1058796568","32699.2417213139","35616.2006730045","37322.7399272793","39700.3293648154","41463.4255441211","43728.1140564123","41864.1882622629","39775.2970758147","40936.867830513","42004.4476110597","44409.6689530904","45996.9687476901","49201.0640964553","53480.3971946764","55638.4920591796","57211.3003077603","58290.0968315122","53616.6847084842","57611.5917824354",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19758.8595215053","20782.169618237","21427.9798778242","22068.2993473612","22595.5034120383","24951.2175653146","24944.6317328443","25230.0115735794","23845.3129228722","25238.8807780848","24853.777869328","25700.938363473","27513.1431348785","27510.0398505497","27461.8619824006","28840.0453543033","30636.3523794417","31846.3558349163","34324.3781471447","34366.1810180223","35469.9501969785","37843.1946259033","39121.2958325461","39906.1246843388","40004.0305112173","39489.2807769984","43721.6230389199",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18627.64396728","19540.3245677444","20138.6705374054","20427.7275018865","21308.4022424882","22382.8979621765","23052.6189508502","23875.8385110015","25021.0652943145","25602.3894720393","27072.4213631819","28033.7358660572","28736.5771073504","29196.9278993071","29554.6890881879","30130.6444569128","32453.5837076357","34141.2007728064","35523.2713104342","34602.8969588528","35158.4418435321","36598.0149693024","36486.2967870302","36314.6971007775","36194.873918843","36899.3852092463","39926.9546628592","41581.120790548","43036.2437770367","44376.1625028912","41995.3575274563","45902.2356216902",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4816.16037729999","5176.99626281912","5348.16945720392","5930.86467233752","6079.21195514709","6288.77232291112","6337.23141783874","6317.9669970563","6187.57907348792","6292.39528832809","6451.89964905602","6652.3705724719","6857.45287332741","7214.2146564558","7469.31422590374","7735.11423215028","8165.91973264516","8470.29026743318","8530.6090087306","8178.96334762807","8122.35000451553","8396.88131746746","8431.37511701029","8703.54096038148","8823.11436188997","9095.91982375761","9533.83956168065","9984.57711737026","10403.5050115717","10676.7254679633","9701.89053303231","10542.7377855943",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4492.03773574101","4479.53187593851","4967.40902089864","5041.02980484448","5148.94003047347","5357.43679651821","5387.53791195876","5512.26668865828","5610.95581066476","5756.49303545526","6008.92400041562","6333.89447789723","6659.91019446961","6915.9038823687","7520.00497360155","8171.83647930022","8510.71099816193","8874.17034389809","9464.33970690988","9785.72112168959","9912.17241649988","10133.7715192623","10308.0439405216","10320.7978929471","9457.5967451026","9237.71819777958","9056.90987137048","9629.10299858489","9813.48190622233","9954.26840387235","9707.40418160313","10132.5038792039",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19972.8927505106","21270.2661268824","21858.2073046838","22188.3853447323","22823.4417107537","23859.0660539005","25000.533923594","25620.0681023794","25509.899595486","25735.9710911517","27287.2701912718","27942.346651133","28623.5884479367","29392.2489916186","30830.6584466434","32169.867493646","33634.6317066787","35015.9865745127","35273.791152156","33547.2834245767","35335.3735103814","36214.4397740241","37605.9742614539","39402.0250988025","39555.4120089198","40898.80697396","40596.9686628994","41444.2157443914","42116.4743457281","42282.5508939691","42100.257690921","42940.4052523244",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8261.67422281694","7553.62738437593","7321.91690073245","6830.16159873573","6185.74292209901","5918.37435298674","6149.41306574861","6462.95286279907","6523.29827903089","6859.03758824681","7725.00252344745","8980.67438519956","10014.0506910944","11123.890130714","12432.3662347292","13941.5008829284","15742.0640274642","17406.1611168701","17985.3857383959","17958.3126591327","19227.1844017661","20779.4442514491","22032.1745436853","24504.7660856694","24726.4728671586","23224.1178353573","23818.8248260141","24862.9661245889","26154.6019350822","27463.9715463979","26750.446226155","28684.8980600358",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1708.98730447745","1735.54907960673","1708.23755694137","1704.03050080194","1735.53045899454","1798.74762302391","1856.70169082867","1847.60912233132","1878.67312767912","1895.22803268668","1893.76401958206","1949.66935022152","1931.39492994092","1967.99418440774","2061.41530986453","2185.60266227904","2328.56070406947","2480.65158815105","2459.72774223816","2482.75098555866","2639.63477419107","2758.24150950404","2870.68026078071","3147.94928383178","3421.24596070054","3763.76368561997","4025.84174664847","4312.90891724989","4571.47808488882","4795.40361246334","4744.73926814922","5211.17053346932",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2543.52892502523","2381.3926588589","2074.54438929609","1794.88882412812","1465.53184936278","1401.05123126382","1505.33293214919","1658.75256091845","1686.93674613593","1747.0926189179","1861.62166064398","1985.93021882352","1998.10710417551","2158.04198301859","2343.15793959721","2385.33801435189","2508.12887354534","2769.43336234714","3030.75290303644","3100.55697556474","3085.99019065218","3297.36683733653","3618.14972576533","4042.89305300409","4281.82407398556","4214.82950886186","4681.17473284248","5046.69153549095","5255.78347282087","5480.29390725587","4985.02955528531","5289.68712477187",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1098.75562615532","704.571878988747","770.084071856389","810.894495810526","839.243574945058","870.339453017357","975.521042564036","1077.41477025466","1170.27623932769","1244.16095991202","1352.30926621944","1505.28401139464","1727.637368949","1938.93146781882","2156.7701733546","2306.69365132617","2288.71825634259","2418.8360545795","2605.48954374604","2867.53737709384","3051.00146603045","3198.67354942893","3411.57726730719","3708.36910865107","3972.72416392795","4318.38123497473","4652.70816696785","4510.37235655168","4783.90361444401",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1207.83390716145","1224.42742729222","1242.4127455175","1263.58707483781","1293.66800495467","1301.06754907112","1325.37006709373","1346.69849275075","1425.84038380372","1399.4845320966","1494.32754771408","1477.16951666742","1525.51678343516","1554.8299807865","1539.18351464766","1633.12828478103","1650.42587553208","1697.05045624577","1661.36998613898","1653.16289288963","1623.66710433867","1657.8170061408","1747.77821689118","1824.71269742277","1811.68967372616","1980.66873604375","1960.61347292039","1962.31955397018","2082.31426892576","2074.52696319364","2051.35767187116","2128.07663835547",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8937.58397408913","9088.5614552242","9607.67273446466","10365.7739062188","11001.377276861","11683.9806499305","12433.2510124184","13337.7254112274","13248.0063070072","13683.2115399544","15183.0970762326","16154.2170590498","16530.4409658216","16135.4013783378","17175.5602876586","19377.9206540071","20539.6593266599","21157.8006088817","23902.4009985513","23178.7925910127","23409.6805563334","24191.5636539769","23183.5089486542","24330.725114158","26463.4653890369","26571.204929434","27952.8489031695","29333.3931765457","30666.0138712094","32511.2982903325","28162.9469103685","29097.1866996865",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8355.3327739747","9474.64259647045","10184.8556645893","11030.7119484601","12187.2549659273","13502.5827420794","14694.0962445008","15721.7056576921","14974.6595747118","16807.1294764195","18538.8355325592","19724.4259457229","21396.8377455369","22095.870826347","23773.8286536781","25186.8675668092","26884.2673283358","29064.9180846867","29946.0774891302","29508.3815060615","31736.6284370925","32546.7536531234","33557.1287196434","34244.3121393117","35324.4976704773","37902.4004037578","39575.4542830031","40957.4180587145","43044.2917633371","42998.3882447659","45403.032592115","47242.52722899",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36475.0192216178","49032.7184483391","54719.5059852846","58081.508337368","57822.7025653047","58284.820609678","59149.1212547897","57093.3320004886","59312.0937239183","59045.2697576763","60092.7611195619","70043.6350090242","77375.4430529748","85033.2051698545","89139.7819054651","91484.7303530321","90355.243675395","80128.4492240415","75193.7118972568","78780.7284892953","81564.6333043905","75486.7153788054","68766.2684945365","46346.7035918815","43678.5163224538","50007.2995366017","50112.2599660821","49311.6984646194","46328.0794647542","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6092.30382001086","6371.77242039807","6553.1463430153","6748.40173597303","7147.79117070912","7230.18141803439","7517.82741756515","7906.98493918995","8056.91336616083","8079.73020307469","8441.74840453775","8537.70195453133","8626.39723678242","8904.65946270334","9511.25110246435","10083.8331700343","10868.82662077","11628.0259624982","12260.3242384082","12080.9070410024","12904.9751916187","13745.2328958192","13998.7484461869","14464.5448811295","14772.5496689054","14544.6526171936","14762.0292857842","15363.220341373","15791.639495098","15964.1890622863","15096.1999272433","16496.1101173071",
